Wavelength,H_blocker,K,L,M
3.09406,3.87E-07,8.63E-05,0.00354338,0.000228643
3.09598,3.42E-07,6.27E-05,0.00367117,9.78E-06
3.09789,3.66E-07,0.000117302,0.00364733,9.08E-05
3.09981,1.64E-07,7.15E-05,0.00382757,0.000119448
3.10174,9.98E-08,0.000103712,0.00397182,9.89E-05
3.10366,3.14E-08,0.000156164,0.00422025,0.000152826
3.10559,2.15E-07,7.82E-05,0.00454044,6.22E-05
3.10752,2.15E-07,0.00018096,0.00470376,8.39E-05
3.10945,1.63E-07,0.000102043,0.00489855,0.000100613
3.11139,2.98E-07,0.000121355,0.00507116,7.10E-05
3.11333,1.56E-07,0.000130653,0.00551271,6.22E-05
3.11526,7.65E-08,7.44E-05,0.00583959,0.000183582
3.11721,2.11E-07,5.94E-05,0.00608921,0.00020957
3.11915,8.46E-08,3.50E-05,0.00644302,8.25E-05
3.1211,8.33E-08,0.000148773,0.00705314,5.96E-05
3.12305,2.13E-07,0.00016284,0.00754762,0.000107288
3.125,6.44E-08,0.000121832,0.00817514,0.000130892
3.12695,1.45E-07,0.000197887,0.0087316,9.23E-05
3.12891,1.26E-07,5.36E-05,0.00952125,0.00011301
3.13087,1.99E-07,3.08E-05,0.0100901,0.000174522
3.13283,9.65E-08,6.41E-05,0.0112662,0.000158071
3.1348,1.56E-07,0.000106573,0.012145,0.000163555
3.13676,1.76E-07,0.000109911,0.0135512,1.84E-05
3.13873,2.83E-07,0.000103712,0.0147848,0.000115395
3.1407,6.93E-08,0.000117064,0.0162675,0.000102758
3.14268,1.11E-07,5.79E-05,0.0178838,5.13E-05
3.14465,1.34E-07,2.86E-05,0.0200837,0.000187635
3.14663,1.20E-07,0.000128269,0.0222387,2.05E-05
3.14861,1.10E-07,6.89E-05,0.0248327,2.05E-05
3.1506,1.71E-07,7.34E-05,0.0277917,7.56E-05
3.15259,1.73E-07,0.000104189,0.0313036,0.000154734
3.15457,1.05E-07,0.000101328,0.0353098,5.03E-05
3.15657,1.05E-07,7.27E-05,0.0398614,7.20E-05
3.15856,1.45E-07,0.000214815,0.0450525,0.000183105
3.16056,1.09E-07,0.000163555,0.0513139,9.30E-05
3.16256,1.35E-07,5.41E-05,0.0586095,2.24E-05
3.16456,1.22E-07,0.000173092,0.0669079,3.79E-05
3.16656,1.26E-07,0.000139475,0.0764895,9.56E-05
3.16857,1.09E-07,9.61E-05,0.0874972,0.000201941
3.17058,1.26E-07,5.34E-05,0.100346,0.000128508
3.17259,1.36E-07,5.67E-05,0.115176,0.000133991
3.1746,4.87E-08,4.98E-05,0.132822,0.000103951
3.17662,1.42E-07,2.07E-05,0.152965,0.000117779
3.17864,7.97E-08,0.000145912,0.176419,9.20E-05
3.18066,1.23E-08,8.65E-05,0.202869,0.000244379
3.18269,9.67E-08,2.81E-05,0.232942,2.88E-05
3.18471,5.47E-08,0.000104427,0.26663,7.89E-05
3.18674,1.24E-07,0.000160694,0.304328,8.96E-05
3.18878,9.85E-08,2.00E-05,0.346514,0.00016427
3.19081,6.37E-08,9.01E-05,0.39176,0.000226975
3.19285,6.78E-08,0.000305414,0.440715,0.000200033
3.19489,7.67E-08,3.81E-05,0.49065,0.000131607
3.19693,1.12E-07,0.000127554,0.54304,6.15E-05
3.19898,9.16E-08,9.25E-05,0.595515,8.51E-05
3.20102,7.18E-08,0.000138998,0.646355,0.00017643
3.20307,3.77E-08,0.000143051,0.69369,0.000221252
3.20513,4.15E-08,0.000132799,0.736929,0.000140905
3.20718,7.79E-08,0.000137329,0.776407,0.000178099
3.20924,1.13E-07,9.13E-05,0.810945,0.000124455
3.2113,1.13E-07,7.87E-05,0.840741,2.48E-05
3.21337,3.92E-08,0.000102758,0.865207,0.0002141
3.21543,7.44E-08,4.77E-05,0.882942,0.000130415
3.2175,3.04E-08,4.96E-05,0.895848,2.60E-05
3.21958,4.46E-08,0.000103951,0.907165,7.77E-05
3.22165,1.48E-07,6.77E-05,0.914134,7.72E-05
3.22373,6.81E-08,0.000268459,0.918469,1.81E-05
3.22581,6.16E-08,0.000149488,0.918946,0.0001719
3.22789,3.94E-08,4.41E-05,0.921683,0.000104189
3.22997,5.76E-08,0.00010109,0.921975,0.000122309
3.23206,5.78E-08,3.08E-05,0.922349,4.82E-05
3.23415,8.26E-08,0.000117302,0.920204,9.80E-05
3.23625,5.32E-08,7.03E-05,0.919714,2.91E-05
3.23834,6.97E-08,0.000170231,0.918919,3.46E-05
3.24044,4.89E-08,0.000181913,0.919387,4.32E-05
3.24254,7.44E-08,0.000163317,0.917863,0.000123739
3.24465,3.40E-08,0.00012064,0.919708,6.79E-05
3.24675,5.13E-08,7.82E-05,0.918676,0.000173092
3.24886,1.07E-07,0.0002141,0.920314,0.000126839
3.25098,5.79E-08,5.51E-05,0.921267,0.00011158
3.25309,1.97E-08,0.000157118,0.924305,9.89E-05
3.25521,3.77E-08,0.000188351,0.924901,0.000148058
3.25733,5.29E-08,5.36E-05,0.92679,7.30E-05
3.25945,3.57E-08,9.11E-05,0.927062,0.000181436
3.26158,3.37E-08,0.000128031,0.92867,9.54E-05
3.26371,3.59E-08,4.48E-05,0.930581,0.00012207
3.26584,5.98E-08,0.000162602,0.932568,0.000137329
3.26797,2.94E-08,0.000152826,0.933752,3.24E-05
3.27011,3.49E-08,4.67E-05,0.934407,0.000138998
3.27225,3.64E-08,8.37E-05,0.934966,0.000113249
3.27439,3.61E-08,0.000112057,0.935562,0.000109672
3.27654,1.18E-08,0.000148058,0.935877,0.000144958
3.27869,1.57E-08,5.84E-05,0.935577,0.000217199
3.28084,2.68E-08,6.20E-05,0.937084,8.27E-05
3.28299,3.53E-08,4.96E-05,0.935535,0.000114441
3.28515,4.47E-08,9.20E-05,0.935269,3.43E-05
3.28731,5.57E-08,0.000155926,0.933562,0.00024271
3.28947,2.43E-08,6.27E-05,0.934837,6.03E-05
3.29164,6.28E-08,3.50E-05,0.934186,7.01E-05
3.29381,2.13E-08,0.000239372,0.93382,3.27E-05
3.29598,2.39E-08,3.98E-05,0.930758,0.000132561
3.29815,1.47E-08,0.00019145,0.932153,0.000114679
3.30033,4.30E-08,0.000111103,0.930245,9.11E-05
3.30251,4.13E-08,9.47E-05,0.931608,0.00016284
3.30469,6.95E-08,0.000179052,0.929196,8.34E-05
3.30688,4.11E-08,2.74E-05,0.928553,0.000158548
3.30907,1.04E-08,6.89E-05,0.927891,0.000171185
3.31126,1.86E-08,0.000185251,0.927366,0.000225544
3.31345,4.45E-08,0.000117302,0.925955,0.000188828
3.31565,4.57E-08,0.000117779,0.925616,7.96E-05
3.31785,4.51E-08,0.000145197,0.924155,8.94E-05
3.32005,2.71E-08,8.85E-05,0.9242,0.000109434
3.32226,5.40E-08,6.79E-05,0.924963,6.91E-05
3.32447,4.85E-08,2.77E-05,0.926667,0.000133753
3.32668,3.95E-08,6.39E-05,0.926907,7.61E-05
3.32889,7.74E-08,2.29E-05,0.927095,8.99E-05
3.33111,5.66E-08,0.000167131,0.927768,8.94E-05
3.33333,5.28E-08,0.000146866,0.927881,8.27E-05
3.33556,7.89E-08,6.53E-05,0.927298,0.000141859
3.33778,4.82E-08,0.000113249,0.928207,0.000121832
3.34001,1.05E-07,7.68E-05,0.929544,3.34E-05
3.34225,4.63E-08,0.000114679,0.92875,7.63E-05
3.34448,9.06E-09,8.06E-05,0.931329,0.000104189
3.34672,2.68E-08,0.000133753,0.931714,4.70E-05
3.34896,4.33E-08,8.42E-05,0.933643,0.000134468
3.35121,1.83E-08,0.000132799,0.933482,0.000146627
3.35345,4.42E-08,0.000128031,0.934703,8.23E-05
3.3557,6.34E-08,6.01E-05,0.933673,0.000101566
3.35796,1.64E-08,0.000192165,0.936075,9.58E-05
3.36022,1.26E-07,0.000109672,0.935964,0.000148773
3.36247,6.32E-08,0.000132799,0.937671,0.000143051
3.36474,4.37E-08,0.000221491,0.937828,0.000196695
3.367,6.70E-08,1.24E-05,0.93953,8.77E-05
3.36927,6.54E-08,7.61E-05,0.93949,0.000128746
3.37154,2.39E-08,8.03E-05,0.940382,6.58E-05
3.37382,5.26E-08,6.56E-05,0.939342,9.51E-05
3.3761,7.28E-08,0.000112295,0.939697,9.35E-05
3.37838,4.38E-08,8.68E-05,0.939215,0.000178575
3.38066,2.74E-08,0.000121832,0.939933,8.96E-05
3.38295,2.88E-08,0.000171423,0.939316,7.15E-05
3.38524,6.58E-09,0.00019145,0.93844,1.62E-05
3.38753,2.43E-08,0.00017643,0.936932,0.000121117
3.38983,3.36E-08,0.000138283,0.937429,0.000155211
3.39213,5.43E-08,2.84E-05,0.935991,8.63E-05
3.39443,5.58E-08,0.000161648,0.934474,4.55E-05
3.39674,3.87E-08,7.10E-05,0.93386,3.89E-05
3.39905,9.23E-08,0.000109672,0.933919,5.32E-05
3.40136,6.38E-08,0.000179052,0.934497,3.34E-05
3.40368,2.79E-08,1.88E-05,0.932878,0.00010109
3.40599,1.54E-08,8.13E-05,0.932388,0.000111103
3.40832,4.90E-08,6.03E-05,0.930515,0.000110388
3.41064,3.70E-08,0.000138044,0.930335,0.000149727
3.41297,5.10E-08,0.000191927,0.926779,0.000123978
3.4153,2.16E-08,0.000196934,0.928042,0.000155926
3.41763,7.24E-08,9.78E-05,0.927017,2.81E-05
3.41997,2.34E-08,5.72E-06,0.927041,0.00020504
3.42231,3.30E-08,0.000144958,0.925245,9.27E-05
3.42466,3.44E-08,0.000231266,0.925419,0.000175238
3.427,4.50E-08,0.000150919,0.922434,3.58E-05
3.42936,5.51E-08,5.75E-05,0.922526,0.000151396
3.43171,4.34E-08,0.000227213,0.920628,0.000164747
3.43407,1.76E-08,7.37E-05,0.922238,0.000171423
3.43643,3.36E-08,9.75E-05,0.922019,8.87E-05
3.43879,3.01E-08,0.000190973,0.92312,0.000221014
3.44116,8.78E-08,0.000173569,0.922412,0.000129938
3.44353,3.34E-08,0.000140667,0.922376,3.15E-05
3.4459,4.67E-08,0.000127554,0.922568,3.41E-05
3.44828,4.63E-09,4.53E-05,0.92339,6.46E-05
3.45066,3.53E-08,5.10E-05,0.923071,0.00010109
3.45304,5.93E-08,6.22E-05,0.922723,8.56E-05
3.45543,7.24E-09,0.000166655,0.923598,0.000117064
3.45781,5.10E-08,0.000149965,0.924315,0.000216484
3.46021,2.70E-08,9.49E-05,0.92512,0.000279188
3.4626,2.43E-08,6.77E-05,0.925369,0.000120401
3.465,1.77E-08,9.39E-05,0.926424,6.03E-05
3.46741,1.03E-08,7.39E-05,0.926304,0.000190258
3.46981,1.03E-08,8.51E-05,0.927742,0.000207901
3.47222,4.00E-08,9.08E-05,0.927231,0.000101328
3.47464,3.64E-08,3.00E-05,0.928697,9.89E-05
3.47705,2.78E-08,9.94E-05,0.928282,6.41E-05
3.47947,1.43E-08,7.32E-05,0.928515,6.94E-05
3.48189,1.78E-08,0.000130177,0.928225,0.000171185
3.48432,4.98E-08,0.000152588,0.931308,0.000126839
3.48675,1.35E-08,9.58E-05,0.93055,0.000225544
3.48918,9.74E-09,8.56E-05,0.931965,0.000164747
3.49162,1.64E-08,0.000112295,0.931467,0.000199795
3.49406,2.44E-08,5.27E-05,0.933056,8.18E-05
3.4965,2.21E-08,4.24E-05,0.931511,0.000234604
3.49895,1.85E-08,7.25E-05,0.93317,0.00023365
3.5014,4.03E-08,2.24E-05,0.932156,0.000255585
3.50385,4.48E-08,5.25E-05,0.933175,3.29E-05
3.50631,3.59E-08,0.000141621,0.93295,8.08E-05
3.50877,7.67E-09,0.000206709,0.933402,0.000118494
3.51124,2.12E-08,0.000118017,0.93237,0.000125408
3.5137,1.96E-08,0.000114679,0.932794,0.000129938
3.51617,8.15E-09,0.00012207,0.933112,0.000180483
3.51865,3.31E-09,7.80E-05,0.933091,0.000160217
3.52113,5.44E-09,5.63E-05,0.932481,2.26E-05
3.52361,4.11E-08,3.79E-05,0.931611,0.000116825
3.52609,2.67E-08,3.72E-05,0.931829,8.25E-05
3.52858,1.43E-08,8.92E-05,0.931225,1.53E-05
3.53107,1.30E-08,0.000139237,0.931367,0.000113726
3.53357,4.02E-08,0.000146866,0.930309,7.18E-05
3.53607,5.08E-08,0.000119924,0.930468,2.36E-05
3.53857,1.37E-08,2.74E-05,0.928837,8.75E-05
3.54108,2.96E-08,8.25E-05,0.929125,0.000158071
3.54359,1.47E-08,3.81E-05,0.927485,0.000135422
3.5461,3.46E-08,5.72E-05,0.928169,4.15E-05
3.54862,8.42E-08,3.86E-05,0.926087,0.000256062
3.55114,7.70E-09,1.96E-05,0.926735,1.14E-05
3.55366,3.83E-08,3.29E-05,0.924653,4.70E-05
3.55619,1.17E-08,6.15E-05,0.925792,0.000101805
3.55872,1.34E-08,8.49E-05,0.923333,0.000124455
3.56125,3.58E-08,7.22E-05,0.924337,7.82E-05
3.56379,2.79E-08,0.000150919,0.922857,0.000117302
3.56633,4.97E-08,0.00011301,0.923206,0.000123739
3.56888,5.44E-08,0.000176907,0.922176,0.000157356
3.57143,2.11E-08,0.000170469,0.922241,2.60E-05
3.57398,3.03E-08,7.46E-05,0.920767,0.000134707
3.57654,1.57E-08,7.92E-05,0.921537,0.000110388
3.5791,1.79E-08,0.000156403,0.921272,8.94E-05
3.58166,5.67E-09,6.06E-05,0.921205,0.000167847
3.58423,5.32E-08,5.10E-05,0.920734,7.96E-05
3.5868,6.12E-08,0.000153065,0.921399,3.22E-05
3.58938,2.86E-08,0.000211716,0.922207,7.27E-05
3.59195,3.36E-08,0.000118017,0.922209,7.58E-05
3.59454,1.85E-08,5.36E-05,0.923026,0.000137806
3.59712,1.56E-08,1.38E-05,0.923312,7.25E-05
3.59971,2.60E-08,0.000144243,0.924458,0.000105381
3.60231,6.46E-09,0.000165462,0.923587,0.000141621
3.6049,1.77E-08,7.75E-05,0.925046,0.000107765
3.6075,1.97E-08,5.96E-05,0.925553,9.56E-05
3.61011,1.99E-08,0.000104427,0.927519,0.000178814
3.61272,4.59E-08,5.72E-05,0.927259,4.77E-05
3.61533,2.11E-08,0.000146627,0.929243,4.27E-05
3.61795,3.65E-08,6.20E-05,0.929186,8.23E-05
3.62056,2.17E-08,0.000130177,0.931319,0.0001688
3.62319,2.93E-08,0.000141859,0.931036,0.000149012
3.62582,1.83E-08,6.65E-05,0.933156,0.000124455
3.62845,6.18E-08,9.35E-05,0.932827,0.000165701
3.63108,2.95E-08,9.61E-05,0.935527,0.000131369
3.63372,5.21E-08,7.77E-05,0.935068,5.46E-05
3.63636,3.47E-08,7.89E-05,0.936368,5.01E-05
3.63901,4.19E-08,0.000104666,0.93617,5.77E-05
3.64166,3.74E-08,6.01E-05,0.938059,0.000141859
3.64431,7.34E-08,0.000110865,0.938573,2.36E-05
3.64697,4.61E-08,0.000137329,0.939709,0.000100374
3.64964,6.33E-08,0.000148535,0.93988,9.42E-05
3.6523,5.19E-08,8.32E-05,0.939998,6.27E-05
3.65497,2.70E-08,0.000104427,0.94011,0.000100851
3.65764,1.96E-08,0.000102043,0.940587,7.27E-05
3.66032,1.36E-08,0.000117779,0.940885,9.89E-05
3.663,3.67E-08,0.000161409,0.940585,0.00012517
3.66569,6.62E-08,0.000259876,0.939915,6.89E-05
3.66838,7.48E-08,0.000171423,0.938672,0.00010705
3.67107,3.06E-08,9.44E-05,0.93903,0.000109434
3.67377,7.85E-08,0.000108004,0.937852,0.000199556
3.67647,1.13E-07,6.82E-05,0.937917,7.51E-05
3.67918,4.42E-08,0.000130653,0.936105,6.68E-06
3.68189,5.03E-08,0.000154972,0.936005,0.000137091
3.6846,6.21E-08,0.000122547,0.933661,0.000106811
3.68732,4.50E-08,6.13E-05,0.933678,5.58E-05
3.69004,8.15E-08,0.00011158,0.930873,0.000151873
3.69276,3.86E-08,0.00019002,0.931034,4.70E-05
3.69549,4.94E-08,9.94E-05,0.927961,8.18E-05
3.69822,4.69E-08,0.000246286,0.927815,0.000232935
3.70096,6.86E-08,0.000114679,0.92528,7.80E-05
3.7037,1.09E-07,6.25E-05,0.925085,0.00012517
3.70645,5.72E-08,0.000247717,0.922289,0.000177383
3.7092,5.08E-08,6.99E-05,0.92209,0.000211716
3.71195,6.75E-08,5.22E-05,0.92012,8.68E-05
3.71471,1.00E-07,0.000120401,0.919756,5.75E-05
3.71747,9.46E-08,0.00017643,0.917933,6.48E-05
3.72024,9.02E-08,5.17E-05,0.917613,1.86E-05
3.72301,6.90E-08,9.11E-05,0.916242,5.75E-05
3.72578,1.65E-07,0.000127792,0.915813,6.68E-05
3.72856,9.28E-08,0.000168562,0.914763,0.000120878
3.73134,6.24E-08,0.000119448,0.914014,0.000153303
3.73413,1.39E-07,4.53E-05,0.913402,2.67E-05
3.73692,1.10E-07,9.27E-05,0.912757,0.000130892
3.73972,8.47E-08,0.000132561,0.911949,9.92E-05
3.74251,1.04E-07,9.85E-05,0.910474,7.18E-05
3.74532,4.06E-08,6.53E-05,0.909624,9.04E-05
3.74813,4.87E-08,0.000127077,0.906503,0.000177622
3.75094,1.52E-07,6.29E-05,0.903579,6.10E-05
3.75375,9.38E-08,6.34E-05,0.898389,0.000150442
3.75657,6.56E-08,2.24E-05,0.893606,0.000121117
3.7594,2.22E-07,9.78E-05,0.884823,8.96E-05
3.76223,1.18E-07,0.000115395,0.876159,0.000174284
3.76506,1.36E-07,0.000159502,0.863052,0.000160217
3.7679,7.21E-08,2.36E-05,0.849638,3.29E-05
3.77074,1.43E-07,6.96E-05,0.830408,7.80E-05
3.77358,1.48E-07,7.99E-05,0.810358,0.000155449
3.77644,1.72E-07,0.000145435,0.784773,-4.77E-07
3.77929,7.67E-08,0.00013566,0.757942,6.91E-05
3.78215,6.11E-08,6.91E-05,0.7256,0.000157595
3.78501,6.80E-08,0.000176191,0.692032,0.000215054
3.78788,1.37E-07,9.87E-05,0.654269,0.000161648
3.79075,3.43E-08,5.15E-05,0.615479,0.00018549
3.79363,6.30E-08,6.77E-05,0.57444,0.00015378
3.79651,1.44E-07,9.87E-05,0.533411,0.000151157
3.79939,1.41E-07,0.000151634,0.491468,3.98E-05
3.80228,1.29E-07,4.96E-05,0.450241,6.53E-05
3.80518,1.20E-07,6.82E-05,0.410215,0.000100613
3.80807,5.08E-08,9.25E-05,0.371899,7.89E-05
3.81098,1.89E-07,9.94E-05,0.335394,2.48E-05
3.81388,2.55E-07,0.00017333,0.301191,0.000111818
3.81679,6.59E-08,0.000131369,0.269683,0.000121117
3.81971,9.04E-08,8.13E-05,0.240773,0.000126123
3.82263,6.36E-08,8.94E-05,0.214541,0.000119209
3.82555,1.34E-07,0.000132561,0.190484,7.13E-05
3.82848,6.45E-08,6.20E-05,0.169015,0.000214815
3.83142,6.56E-08,4.03E-05,0.149827,0.000183105
3.83436,5.08E-08,3.41E-05,0.132494,8.37E-05
3.8373,1.21E-07,4.20E-05,0.117145,0.00022769
3.84025,7.60E-08,5.39E-05,0.103844,0.00013423
3.8432,9.09E-08,0.000250578,0.0915825,0.000101805
3.84615,2.74E-08,5.63E-05,0.081001,0.000257254
3.84911,1.26E-07,0.000137567,0.071492,0.00010848
3.85208,5.86E-08,8.44E-05,0.0633302,0.000121832
3.85505,2.27E-08,0.000105381,0.055959,0.000222921
3.85802,7.16E-08,0.000108004,0.0494764,0.000207424
3.861,7.25E-08,8.25E-05,0.043674,8.06E-05
3.86399,6.10E-08,9.68E-05,0.0386024,0.000149727
3.86698,6.00E-08,0.000128031,0.0340512,0.000198364
3.86997,3.70E-08,0.000140667,0.0300536,0.000112772
3.87297,4.14E-08,7.10E-05,0.0265405,0.000107765
3.87597,3.98E-08,9.44E-05,0.0234788,6.68E-05
3.87898,1.81E-08,0.00013566,0.0208454,0.00014329
3.88199,2.74E-08,4.32E-05,0.0184088,0.000121117
3.885,3.99E-08,0.000128746,0.0161228,0.00020504
3.88802,2.22E-08,5.60E-05,0.014158,0.000197887
3.89105,4.77E-08,8.61E-05,0.0123668,9.87E-05
3.89408,7.55E-08,0.000115156,0.0108354,0.000180006
3.89712,5.85E-08,0.000136614,0.00944018,0.000179291
3.90016,2.61E-08,0.000125885,0.00825095,0.000110626
3.9032,7.04E-08,6.63E-05,0.00721598,0.00013113
3.90625,8.94E-08,3.19E-05,0.00630403,0.000158787
3.9093,7.26E-09,0.000109911,0.00532269,0.000140905
3.91236,7.85E-08,0.000230312,0.00468755,8.73E-05
3.91543,4.91E-08,0.000125408,0.00382352,0.000160694
3.9185,1.78E-08,7.89E-05,0.00340962,0.000154734
3.92157,2.20E-09,0.000145435,0.00293064,4.05E-05
3.92465,2.03E-08,4.41E-05,0.00240946,0.000240326
3.92773,2.73E-08,7.72E-05,0.00178313,0.00011301
3.93082,2.12E-08,2.62E-05,0.00182629,0.00025177
3.93391,3.62E-09,0.000238657,0.00121212,0.000198364
3.93701,3.79E-08,0.000102282,0.00120258,1.65E-05
3.94011,3.57E-08,3.98E-05,0.000939846,9.49E-05
3.94322,9.86E-09,0.000116825,0.00070405,0.000165939
3.94633,3.05E-08,0.000134707,0.000703812,9.08E-05
3.94945,6.38E-08,1.81E-05,0.000838041,9.73E-05
3.95257,2.17E-08,6.10E-05,0.00087738,9.54E-05
3.9557,1.20E-08,0.000114202,0.000882149,9.35E-05
3.95883,1.79E-08,5.48E-05,0.000982046,0.000149488
3.96197,5.31E-08,9.89E-05,0.00106287,0.000108719
3.96511,1.95E-08,5.48E-05,0.00103331,0.000115633
3.96825,9.33E-09,9.97E-05,0.00117493,5.36E-05
3.97141,1.09E-08,0.000122547,0.00129366,9.35E-05
3.97456,6.35E-09,9.20E-05,0.00115562,0.000161409
3.97772,1.25E-08,0.000172138,0.00138402,0.000221968
3.98089,9.48E-09,0.000124455,0.00148249,9.78E-05
3.98406,2.36E-08,9.32E-05,0.00157309,6.22E-05
3.98724,1.81E-08,9.89E-05,0.0015049,6.65E-05
3.99042,4.31E-08,4.51E-05,0.00159574,0.000116587
3.99361,9.37E-09,7.44E-05,0.00172663,0.000144005
3.9968,1.68E-08,0.000115156,0.00175214,0.000116348
4,1.55E-08,8.73E-05,0.00178504,8.49E-05
4.0032,4.22E-09,4.43E-05,0.00158048,0.000119448
4.00641,1.11E-08,5.72E-05,0.00182176,0.00015068
4.00962,2.23E-08,0.000172138,0.0016377,0.00014925
4.01284,1.02E-08,3.84E-05,0.0017848,6.34E-05
4.01606,3.14E-09,6.25E-05,0.00164413,0.000165939
4.01929,1.13E-08,0.000119686,0.00195694,0.000108957
4.02253,1.46E-09,6.06E-05,0.00183916,0.000208616
4.02576,1.55E-08,4.36E-05,0.00195098,0.000170946
4.02901,1.88E-08,9.94E-05,0.00175953,6.79E-05
4.03226,2.82E-08,7.03E-05,0.0018723,7.46E-05
4.03551,1.27E-08,6.65E-05,0.0016377,7.03E-05
4.03877,2.16E-08,0.000105858,0.00178289,0.000118732
4.04204,1.82E-08,8.46E-05,0.00169444,0.000118732
4.04531,1.56E-08,5.98E-05,0.00159168,0.000166655
4.04858,1.51E-08,7.84E-05,0.00164866,3.74E-05
4.05186,9.22E-09,9.85E-05,0.00172019,5.32E-05
4.05515,2.02E-08,4.77E-05,0.00169134,0.000119686
4.05844,2.38E-08,1.07E-05,0.00164056,0.000206709
4.06174,1.33E-08,7.34E-05,0.00159097,0.000185966
4.06504,1.82E-08,0.000176191,0.00149083,0.000116587
4.06835,1.59E-08,7.58E-05,0.00143004,0.000158071
4.07166,1.47E-08,4.03E-05,0.00119424,0.000170469
4.07498,1.40E-08,6.01E-05,0.00128079,0.000174761
4.0783,1.14E-08,5.22E-05,0.00107074,0.000218868
4.08163,2.72E-09,5.41E-05,0.00108171,0.000151873
4.08497,1.88E-08,0.000121832,0.00112224,0.000114202
4.08831,1.03E-08,8.58E-05,0.000981569,8.18E-05
4.09165,1.96E-08,1.43E-05,0.00104713,7.87E-05
4.095,3.99E-09,0.000124931,0.0008533,0.000119448
4.09836,1.23E-08,0.000118732,0.000834703,0.000172854
4.10172,1.74E-08,0.000146627,0.000782251,0.000181675
4.10509,1.53E-08,4.55E-05,0.000670672,0.000109196
4.10846,1.57E-08,9.78E-05,0.000543833,0.00016737
4.11184,1.17E-08,0.000141382,0.000549555,0.000131369
4.11523,4.81E-09,6.06E-05,0.000564337,0.00019455
4.11862,4.98E-09,0.00014472,0.000425816,0.000181436
4.12201,2.34E-08,0.000152826,0.000617981,8.75E-05
4.12541,6.29E-09,0.000183105,0.000418425,0.000150442
4.12882,1.15E-08,0.00020051,0.000544071,8.68E-05
4.13223,2.16E-08,6.51E-05,0.000470161,9.20E-05
4.13565,1.76E-08,0.000114918,0.000426531,0.000180244
4.13907,5.41E-09,0.000159502,0.000541687,0.000157833
4.1425,1.64E-08,8.18E-05,0.000430107,0.00026083
4.14594,2.22E-08,1.84E-05,0.000304461,0.000259638
4.14938,2.49E-08,5.32E-05,0.000411272,0.000249624
4.15282,1.92E-08,7.99E-05,0.00032711,0.000251055
4.15628,1.91E-09,7.63E-05,0.000407219,0.000213385
4.15973,3.43E-09,0.000102758,0.000394583,0.000223875
4.1632,8.30E-09,6.99E-05,0.000404358,0.000230789
4.16667,7.65E-09,0.000103235,0.000359774,0.000310898
4.17014,9.97E-09,8.54E-05,0.000242233,0.000272751
4.17362,1.49E-08,4.01E-05,0.000431776,0.000259161
4.17711,6.53E-09,3.27E-05,0.000400305,0.000375271
4.1806,1.82E-09,0.000106335,0.000397444,0.000324965
4.1841,1.29E-08,7.41E-05,0.000413656,0.000453949
4.1876,4.15E-09,5.17E-05,0.000451803,0.000408173
4.19111,3.56E-08,7.92E-05,0.000285625,0.00048399
4.19463,6.00E-09,0.000102758,0.000426292,0.000711679
4.19815,6.58E-09,3.93E-05,0.000491381,0.000771046
4.20168,6.79E-09,4.36E-05,0.000455141,0.000901699
4.20521,1.58E-08,0.000116587,0.000440121,0.000955582
4.20875,4.16E-08,0.000202894,0.000661373,0.0013628
4.2123,5.14E-08,5.63E-05,0.000420094,0.00160718
4.21585,2.24E-08,0.000105858,0.000661373,0.00173879
4.21941,7.38E-08,9.54E-06,0.000832796,0.00210452
4.22297,7.04E-08,0.000187874,0.000754833,0.00284171
4.22654,8.48E-08,0.00043726,0.000597,0.00283551
4.23012,1.26E-07,0.000306606,0.000496626,0.00365233
4.2337,5.22E-07,0.000258446,0.000597715,0.00317812
4.23729,6.36E-09,0.000314474,0.000267744,0.00353265
4.24088,7.41E-08,0.000339747,0.00120091,0.00355411
4.24448,1.84E-07,0.000266075,0.00111365,0.00320363
4.24809,4.11E-08,0.000171423,0.000279188,0.00292587
4.2517,4.27E-08,9.78E-05,0.000291348,0.00238609
4.25532,2.49E-08,0.000146627,0.000225306,0.0019083
4.25894,1.50E-08,0.000320435,0.000179768,0.00171924
4.26257,4.17E-08,0.000240088,0.000419855,0.00211549
4.26621,2.17E-08,7.32E-05,0.00025773,0.00239205
4.26985,6.45E-08,0.000245333,0.000460625,0.00228214
4.2735,6.06E-08,0.000109911,0.000260353,0.00268221
4.27716,1.75E-08,0.000233889,0.000136137,0.00245524
4.28082,5.03E-08,8.13E-05,9.06E-05,0.00254416
4.28449,4.27E-08,0.000225067,0.000268698,0.00240254
4.28816,6.26E-08,0.000322342,0.000178099,0.00265455
4.29185,1.41E-08,0.000142097,5.96E-05,0.00237513
4.29553,1.03E-07,0.000119924,0.000166893,0.00207949
4.29923,1.87E-09,3.31E-05,0.000329495,0.00221157
